construct,success,seed,model,protein_length,pr_cp_sum,pr_cp_per_nt,pr_top20_mean,pr_rna_max_mean,pr_rna_max_min,pr_rna_coverage_05,pr_protein_coverage_05,pr_high_contacts_per_nt,pp_nonlocal4_per_res,pp_nonlocal4_high_per_res,pp_nonlocal12_per_res,pp_nonlocal12_high_per_res,pp_nonlocal24_per_res,pp_nonlocal24_high_per_res,rna01_cp_sum,rna01_cp_max,rna02_cp_sum,rna02_cp_max,rna03_cp_sum,rna03_cp_max,rna04_cp_sum,rna04_cp_max,rna05_cp_sum,rna05_cp_max,rna06_cp_sum,rna06_cp_max,rna07_cp_sum,rna07_cp_max,rna08_cp_sum,rna08_cp_max,rna09_cp_sum,rna09_cp_max,rna10_cp_sum,rna10_cp_max,rna11_cp_sum,rna11_cp_max,rna12_cp_sum,rna12_cp_max,rna13_cp_sum,rna13_cp_max,protein_bin01_pr_cp,protein_bin02_pr_cp,protein_bin03_pr_cp,protein_bin04_pr_cp,protein_bin05_pr_cp,protein_bin06_pr_cp,protein_bin07_pr_cp,protein_bin08_pr_cp,protein_bin09_pr_cp,protein_bin10_pr_cp,protein_bin11_pr_cp,protein_bin12_pr_cp,iptm,ptm,ranking_score,mean_plddt,interface_pae
puf_12_loopr4loopr4,0,4,1,527,43.41,3.339230769230769,0.9484999999999999,0.7215384615384615,0.2,0.7692307692307693,0.056925996204933584,2.769230769230769,2.3845920303605315,2.208728652751423,1.3102277039848198,1.1859582542694498,1.1381404174573053,1.0227703984819734,2.5300000000000002,0.52,4.51,0.92,4.5,0.96,4.64,0.96,4.09,0.96,4.48,0.96,4.46,0.99,3.4799999999999995,0.94,0.98,0.2,3.05,0.8,1.7100000000000002,0.24,3.25,0.6,1.7300000000000002,0.33,0.003863636363636364,0.035454545454545454,0.07545454545454545,0.10318181818181821,0.10204545454545455,0.19909090909090912,0.09977272727272726,0.08204545454545455,0.08363636363636363,0.06636363636363636,0.07227272727272727,0.06488372093023256,0.91,0.83,0.91,87.7291155712395,7.883535250328419
puf_12_loopr4loopr4,0,4,2,527,43.41,3.339230769230769,0.9484999999999999,0.7215384615384615,0.2,0.7692307692307693,0.056925996204933584,2.769230769230769,2.3845920303605315,2.208728652751423,1.3102277039848198,1.1859582542694498,1.1381404174573053,1.0227703984819734,2.5300000000000002,0.52,4.51,0.92,4.5,0.96,4.64,0.96,4.09,0.96,4.48,0.96,4.46,0.99,3.4799999999999995,0.94,0.98,0.2,3.05,0.8,1.7100000000000002,0.24,3.25,0.6,1.7300000000000002,0.33,0.003863636363636364,0.035454545454545454,0.07545454545454545,0.10318181818181821,0.10204545454545455,0.19909090909090912,0.09977272727272726,0.08204545454545455,0.08363636363636363,0.06636363636363636,0.07227272727272727,0.06488372093023256,0.91,0.83,0.91,87.61929642699603,7.969668661509269
puf_12_loopr4loopr4,0,4,3,527,43.41,3.339230769230769,0.9484999999999999,0.7215384615384615,0.2,0.7692307692307693,0.056925996204933584,2.769230769230769,2.3845920303605315,2.208728652751423,1.3102277039848198,1.1859582542694498,1.1381404174573053,1.0227703984819734,2.5300000000000002,0.52,4.51,0.92,4.5,0.96,4.64,0.96,4.09,0.96,4.48,0.96,4.46,0.99,3.4799999999999995,0.94,0.98,0.2,3.05,0.8,1.7100000000000002,0.24,3.25,0.6,1.7300000000000002,0.33,0.003863636363636364,0.035454545454545454,0.07545454545454545,0.10318181818181821,0.10204545454545455,0.19909090909090912,0.09977272727272726,0.08204545454545455,0.08363636363636363,0.06636363636363636,0.07227272727272727,0.06488372093023256,0.9,0.83,0.91,87.44667622408468,8.142387972558751
puf_12_loopr4loopr4,0,4,4,527,43.41,3.339230769230769,0.9484999999999999,0.7215384615384615,0.2,0.7692307692307693,0.056925996204933584,2.769230769230769,2.3845920303605315,2.208728652751423,1.3102277039848198,1.1859582542694498,1.1381404174573053,1.0227703984819734,2.5300000000000002,0.52,4.51,0.92,4.5,0.96,4.64,0.96,4.09,0.96,4.48,0.96,4.46,0.99,3.4799999999999995,0.94,0.98,0.2,3.05,0.8,1.7100000000000002,0.24,3.25,0.6,1.7300000000000002,0.33,0.003863636363636364,0.035454545454545454,0.07545454545454545,0.10318181818181821,0.10204545454545455,0.19909090909090912,0.09977272727272726,0.08204545454545455,0.08363636363636363,0.06636363636363636,0.07227272727272727,0.06488372093023256,0.9,0.83,0.9,87.62623070136743,7.953203911837688
puf_12_loopr4r4,0,1,0,520,43.17,3.3207692307692307,0.9389999999999998,0.7153846153846153,0.22,0.6923076923076923,0.05576923076923077,2.6923076923076925,2.399,2.326923076923077,1.3270384615384614,1.271153846153846,1.1512115384615382,1.0923076923076922,2.5799999999999996,0.51,4.48,0.91,4.39,0.95,4.62,0.94,4.1,0.95,4.4799999999999995,0.96,4.42,0.99,3.42,0.94,0.9500000000000001,0.22,2.9,0.78,2.0100000000000002,0.34,2.98,0.5,1.8400000000000003,0.31,0.0036363636363636364,0.03704545454545455,0.075,0.10136363636363636,0.10325581395348836,0.2041860465116279,0.10093023255813952,0.08395348837209302,0.08395348837209303,0.06534883720930233,0.07418604651162791,0.06604651162790698,0.91,0.84,0.91,89.21163729645328,7.323328402366863
puf_12_loopr4r4,0,1,1,520,43.17,3.3207692307692307,0.9389999999999998,0.7153846153846153,0.22,0.6923076923076923,0.05576923076923077,2.6923076923076925,2.399,2.326923076923077,1.3270384615384614,1.271153846153846,1.1512115384615382,1.0923076923076922,2.5799999999999996,0.51,4.48,0.91,4.39,0.95,4.62,0.94,4.1,0.95,4.4799999999999995,0.96,4.42,0.99,3.42,0.94,0.9500000000000001,0.22,2.9,0.78,2.0100000000000002,0.34,2.98,0.5,1.8400000000000003,0.31,0.0036363636363636364,0.03704545454545455,0.075,0.10136363636363636,0.10325581395348836,0.2041860465116279,0.10093023255813952,0.08395348837209302,0.08395348837209303,0.06534883720930233,0.07418604651162791,0.06604651162790698,0.91,0.84,0.91,88.89320990408208,7.5367603550295845
puf_12_loopr4r4,0,1,2,520,43.17,3.3207692307692307,0.9389999999999998,0.7153846153846153,0.22,0.6923076923076923,0.05576923076923077,2.6923076923076925,2.399,2.326923076923077,1.3270384615384614,1.271153846153846,1.1512115384615382,1.0923076923076922,2.5799999999999996,0.51,4.48,0.91,4.39,0.95,4.62,0.94,4.1,0.95,4.4799999999999995,0.96,4.42,0.99,3.42,0.94,0.9500000000000001,0.22,2.9,0.78,2.0100000000000002,0.34,2.98,0.5,1.8400000000000003,0.31,0.0036363636363636364,0.03704545454545455,0.075,0.10136363636363636,0.10325581395348836,0.2041860465116279,0.10093023255813952,0.08395348837209302,0.08395348837209303,0.06534883720930233,0.07418604651162791,0.06604651162790698,0.9,0.84,0.9,89.21182467097925,7.586671597633138
puf_12_loopr4r4,0,1,3,520,43.17,3.3207692307692307,0.9389999999999998,0.7153846153846153,0.22,0.6923076923076923,0.05576923076923077,2.6923076923076925,2.399,2.326923076923077,1.3270384615384614,1.271153846153846,1.1512115384615382,1.0923076923076922,2.5799999999999996,0.51,4.48,0.91,4.39,0.95,4.62,0.94,4.1,0.95,4.4799999999999995,0.96,4.42,0.99,3.42,0.94,0.9500000000000001,0.22,2.9,0.78,2.0100000000000002,0.34,2.98,0.5,1.8400000000000003,0.31,0.0036363636363636364,0.03704545454545455,0.075,0.10136363636363636,0.10325581395348836,0.2041860465116279,0.10093023255813952,0.08395348837209302,0.08395348837209303,0.06534883720930233,0.07418604651162791,0.06604651162790698,0.89,0.83,0.9,89.13674771358467,7.680414201183432
puf_12_loopr4r4,0,1,4,520,43.17,3.3207692307692307,0.9389999999999998,0.7153846153846153,0.22,0.6923076923076923,0.05576923076923077,2.6923076923076925,2.399,2.326923076923077,1.3270384615384614,1.271153846153846,1.1512115384615382,1.0923076923076922,2.5799999999999996,0.51,4.48,0.91,4.39,0.95,4.62,0.94,4.1,0.95,4.4799999999999995,0.96,4.42,0.99,3.42,0.94,0.9500000000000001,0.22,2.9,0.78,2.0100000000000002,0.34,2.98,0.5,1.8400000000000003,0.31,0.0036363636363636364,0.03704545454545455,0.075,0.10136363636363636,0.10325581395348836,0.2041860465116279,0.10093023255813952,0.08395348837209302,0.08395348837209303,0.06534883720930233,0.07418604651162791,0.06604651162790698,0.89,0.84,0.9,89.03336158822218,7.548387573964498
puf_12_loopr4r4,0,2,0,520,51.36,3.9507692307692306,0.9914999999999999,0.8415384615384615,0.1,0.8461538461538461,0.07307692307692308,3.769230769230769,2.390038461538462,2.2865384615384614,1.3174423076923076,1.2326923076923078,1.1433846153846152,1.0576923076923077,4.66,0.98,5.84,0.99,4.73,1.0,4.64,1.0,4.25,0.99,4.71,0.99,4.39,1.0,4.390000000000001,0.99,4.74,0.98,5.73,0.97,1.61,0.52,1.1700000000000002,0.43,0.5,0.1,0.04272727272727273,0.22340909090909086,0.09454545454545453,0.10522727272727272,0.1055813953488372,0.21069767441860465,0.10790697674418603,0.11976744186046512,0.12093023255813953,0.0527906976744186,0.0,0.0,0.92,0.84,0.92,87.27242917689047,8.684926035502958
puf_12_loopr4r4,0,2,1,520,51.36,3.9507692307692306,0.9914999999999999,0.8415384615384615,0.1,0.8461538461538461,0.07307692307692308,3.769230769230769,2.390038461538462,2.2865384615384614,1.3174423076923076,1.2326923076923078,1.1433846153846152,1.0576923076923077,4.66,0.98,5.84,0.99,4.73,1.0,4.64,1.0,4.25,0.99,4.71,0.99,4.39,1.0,4.390000000000001,0.99,4.74,0.98,5.73,0.97,1.61,0.52,1.1700000000000002,0.43,0.5,0.1,0.04272727272727273,0.22340909090909086,0.09454545454545453,0.10522727272727272,0.1055813953488372,0.21069767441860465,0.10790697674418603,0.11976744186046512,0.12093023255813953,0.0527906976744186,0.0,0.0,0.92,0.84,0.92,87.0061521302699,8.813136094674556
puf_12_loopr4r4,0,2,2,520,51.36,3.9507692307692306,0.9914999999999999,0.8415384615384615,0.1,0.8461538461538461,0.07307692307692308,3.769230769230769,2.390038461538462,2.2865384615384614,1.3174423076923076,1.2326923076923078,1.1433846153846152,1.0576923076923077,4.66,0.98,5.84,0.99,4.73,1.0,4.64,1.0,4.25,0.99,4.71,0.99,4.39,1.0,4.390000000000001,0.99,4.74,0.98,5.73,0.97,1.61,0.52,1.1700000000000002,0.43,0.5,0.1,0.04272727272727273,0.22340909090909086,0.09454545454545453,0.10522727272727272,0.1055813953488372,0.21069767441860465,0.10790697674418603,0.11976744186046512,0.12093023255813953,0.0527906976744186,0.0,0.0,0.92,0.84,0.92,86.86799464644211,8.844852071005917
puf_12_loopr4r4,0,2,3,520,51.36,3.9507692307692306,0.9914999999999999,0.8415384615384615,0.1,0.8461538461538461,0.07307692307692308,3.769230769230769,2.390038461538462,2.2865384615384614,1.3174423076923076,1.2326923076923078,1.1433846153846152,1.0576923076923077,4.66,0.98,5.84,0.99,4.73,1.0,4.64,1.0,4.25,0.99,4.71,0.99,4.39,1.0,4.390000000000001,0.99,4.74,0.98,5.73,0.97,1.61,0.52,1.1700000000000002,0.43,0.5,0.1,0.04272727272727273,0.22340909090909086,0.09454545454545453,0.10522727272727272,0.1055813953488372,0.21069767441860465,0.10790697674418603,0.11976744186046512,0.12093023255813953,0.0527906976744186,0.0,0.0,0.92,0.84,0.92,86.86773812179344,8.893786982248521
puf_12_loopr4r4,0,2,4,520,51.36,3.9507692307692306,0.9914999999999999,0.8415384615384615,0.1,0.8461538461538461,0.07307692307692308,3.769230769230769,2.390038461538462,2.2865384615384614,1.3174423076923076,1.2326923076923078,1.1433846153846152,1.0576923076923077,4.66,0.98,5.84,0.99,4.73,1.0,4.64,1.0,4.25,0.99,4.71,0.99,4.39,1.0,4.390000000000001,0.99,4.74,0.98,5.73,0.97,1.61,0.52,1.1700000000000002,0.43,0.5,0.1,0.04272727272727273,0.22340909090909086,0.09454545454545453,0.10522727272727272,0.1055813953488372,0.21069767441860465,0.10790697674418603,0.11976744186046512,0.12093023255813953,0.0527906976744186,0.0,0.0,0.92,0.84,0.92,86.56358019183581,9.048594674556213
puf_12_loopr4r4,0,3,0,520,42.620000000000005,3.278461538461539,0.9409999999999998,0.7115384615384617,0.22,0.6923076923076923,0.05384615384615385,2.6153846153846154,2.3971923076923076,2.3038461538461537,1.3233461538461535,1.248076923076923,1.147826923076923,1.073076923076923,2.48,0.51,4.46,0.91,4.38,0.95,4.58,0.95,4.08,0.95,4.47,0.96,4.45,0.99,3.42,0.93,0.97,0.22,2.79,0.78,1.9500000000000004,0.33,2.81,0.46,1.7800000000000002,0.31,0.003409090909090909,0.03590909090909091,0.07386363636363637,0.1015909090909091,0.1027906976744186,0.20279069767441862,0.10186046511627905,0.08348837209302325,0.0827906976744186,0.06534883720930233,0.07139534883720931,0.06093023255813953,0.91,0.84,0.91,88.9977693508811,7.427337278106508
puf_12_loopr4r4,0,3,1,520,42.620000000000005,3.278461538461539,0.9409999999999998,0.7115384615384617,0.22,0.6923076923076923,0.05384615384615385,2.6153846153846154,2.3971923076923076,2.3038461538461537,1.3233461538461535,1.248076923076923,1.147826923076923,1.073076923076923,2.48,0.51,4.46,0.91,4.38,0.95,4.58,0.95,4.08,0.95,4.47,0.96,4.45,0.99,3.42,0.93,0.97,0.22,2.79,0.78,1.9500000000000004,0.33,2.81,0.46,1.7800000000000002,0.31,0.003409090909090909,0.03590909090909091,0.07386363636363637,0.1015909090909091,0.1027906976744186,0.20279069767441862,0.10186046511627905,0.08348837209302325,0.0827906976744186,0.06534883720930233,0.07139534883720931,0.06093023255813953,0.9,0.84,0.91,88.41935534240463,7.580458579881657
puf_12_loopr4r4,0,3,2,520,42.620000000000005,3.278461538461539,0.9409999999999998,0.7115384615384617,0.22,0.6923076923076923,0.05384615384615385,2.6153846153846154,2.3971923076923076,2.3038461538461537,1.3233461538461535,1.248076923076923,1.147826923076923,1.073076923076923,2.48,0.51,4.46,0.91,4.38,0.95,4.58,0.95,4.08,0.95,4.47,0.96,4.45,0.99,3.42,0.93,0.97,0.22,2.79,0.78,1.9500000000000004,0.33,2.81,0.46,1.7800000000000002,0.31,0.003409090909090909,0.03590909090909091,0.07386363636363637,0.1015909090909091,0.1027906976744186,0.20279069767441862,0.10186046511627905,0.08348837209302325,0.0827906976744186,0.06534883720930233,0.07139534883720931,0.06093023255813953,0.9,0.84,0.91,88.68190274369842,7.546863905325444
puf_12_loopr4r4,0,3,3,520,42.620000000000005,3.278461538461539,0.9409999999999998,0.7115384615384617,0.22,0.6923076923076923,0.05384615384615385,2.6153846153846154,2.3971923076923076,2.3038461538461537,1.3233461538461535,1.248076923076923,1.147826923076923,1.073076923076923,2.48,0.51,4.46,0.91,4.38,0.95,4.58,0.95,4.08,0.95,4.47,0.96,4.45,0.99,3.42,0.93,0.97,0.22,2.79,0.78,1.9500000000000004,0.33,2.81,0.46,1.7800000000000002,0.31,0.003409090909090909,0.03590909090909091,0.07386363636363637,0.1015909090909091,0.1027906976744186,0.20279069767441862,0.10186046511627905,0.08348837209302325,0.0827906976744186,0.06534883720930233,0.07139534883720931,0.06093023255813953,0.89,0.83,0.9,88.66397055543162,7.790532544378698
puf_12_loopr4r4,0,3,4,520,42.620000000000005,3.278461538461539,0.9409999999999998,0.7115384615384617,0.22,0.6923076923076923,0.05384615384615385,2.6153846153846154,2.3971923076923076,2.3038461538461537,1.3233461538461535,1.248076923076923,1.147826923076923,1.073076923076923,2.48,0.51,4.46,0.91,4.38,0.95,4.58,0.95,4.08,0.95,4.47,0.96,4.45,0.99,3.42,0.93,0.97,0.22,2.79,0.78,1.9500000000000004,0.33,2.81,0.46,1.7800000000000002,0.31,0.003409090909090909,0.03590909090909091,0.07386363636363637,0.1015909090909091,0.1027906976744186,0.20279069767441862,0.10186046511627905,0.08348837209302325,0.0827906976744186,0.06534883720930233,0.07139534883720931,0.06093023255813953,0.89,0.83,0.9,88.66455498550077,7.8483727810650885
puf_12_loopr4r4,0,4,0,520,50.93,3.917692307692308,0.9894999999999998,0.8369230769230769,0.1,0.7692307692307693,0.07115384615384615,3.6153846153846154,2.393134615384615,2.3076923076923075,1.3205,1.248076923076923,1.1454230769230769,1.073076923076923,4.58,0.99,5.84,0.99,4.76,1.0,4.6,0.99,4.25,0.99,4.64,0.99,4.430000000000001,0.99,4.390000000000001,0.99,4.6,0.97,5.63,0.96,1.52,0.48,1.21,0.44,0.48000000000000004,0.1,0.04090909090909091,0.21931818181818177,0.09386363636363636,0.1056818181818182,0.1044186046511628,0.20906976744186048,0.10860465116279068,0.1197674418604651,0.12023255813953489,0.05186046511627907,0.0,0.0,0.92,0.84,0.92,87.38312067811732,8.530591715976332
puf_12_loopr4r4,0,4,1,520,50.93,3.917692307692308,0.9894999999999998,0.8369230769230769,0.1,0.7692307692307693,0.07115384615384615,3.6153846153846154,2.393134615384615,2.3076923076923075,1.3205,1.248076923076923,1.1454230769230769,1.073076923076923,4.58,0.99,5.84,0.99,4.76,1.0,4.6,0.99,4.25,0.99,4.64,0.99,4.430000000000001,0.99,4.390000000000001,0.99,4.6,0.97,5.63,0.96,1.52,0.48,1.21,0.44,0.48000000000000004,0.1,0.04090909090909091,0.21931818181818177,0.09386363636363636,0.1056818181818182,0.1044186046511628,0.20906976744186048,0.10860465116279068,0.1197674418604651,0.12023255813953489,0.05186046511627907,0.0,0.0,0.92,0.84,0.92,87.48091010484052,8.620739644970415
puf_12_loopr4r4,0,4,2,520,50.93,3.917692307692308,0.9894999999999998,0.8369230769230769,0.1,0.7692307692307693,0.07115384615384615,3.6153846153846154,2.393134615384615,2.3076923076923075,1.3205,1.248076923076923,1.1454230769230769,1.073076923076923,4.58,0.99,5.84,0.99,4.76,1.0,4.6,0.99,4.25,0.99,4.64,0.99,4.430000000000001,0.99,4.390000000000001,0.99,4.6,0.97,5.63,0.96,1.52,0.48,1.21,0.44,0.48000000000000004,0.1,0.04090909090909091,0.21931818181818177,0.09386363636363636,0.1056818181818182,0.1044186046511628,0.20906976744186048,0.10860465116279068,0.1197674418604651,0.12023255813953489,0.05186046511627907,0.0,0.0,0.92,0.84,0.92,87.35194066473343,8.749482248520708
puf_12_loopr4r4,0,4,3,520,50.93,3.917692307692308,0.9894999999999998,0.8369230769230769,0.1,0.7692307692307693,0.07115384615384615,3.6153846153846154,2.393134615384615,2.3076923076923075,1.3205,1.248076923076923,1.1454230769230769,1.073076923076923,4.58,0.99,5.84,0.99,4.76,1.0,4.6,0.99,4.25,0.99,4.64,0.99,4.430000000000001,0.99,4.390000000000001,0.99,4.6,0.97,5.63,0.96,1.52,0.48,1.21,0.44,0.48000000000000004,0.1,0.04090909090909091,0.21931818181818177,0.09386363636363636,0.1056818181818182,0.1044186046511628,0.20906976744186048,0.10860465116279068,0.1197674418604651,0.12023255813953489,0.05186046511627907,0.0,0.0,0.92,0.84,0.92,87.220825340174,8.712041420118343
puf_12_loopr4r4,0,4,4,520,50.93,3.917692307692308,0.9894999999999998,0.8369230769230769,0.1,0.7692307692307693,0.07115384615384615,3.6153846153846154,2.393134615384615,2.3076923076923075,1.3205,1.248076923076923,1.1454230769230769,1.073076923076923,4.58,0.99,5.84,0.99,4.76,1.0,4.6,0.99,4.25,0.99,4.64,0.99,4.430000000000001,0.99,4.390000000000001,0.99,4.6,0.97,5.63,0.96,1.52,0.48,1.21,0.44,0.48000000000000004,0.1,0.04090909090909091,0.21931818181818177,0.09386363636363636,0.1056818181818182,0.1044186046511628,0.20906976744186048,0.10860465116279068,0.1197674418604651,0.12023255813953489,0.05186046511627907,0.0,0.0,0.91,0.84,0.92,87.42367610974793,8.769363905325443
puf_12_r4loopr4,0,1,0,520,41.8,3.215384615384615,0.9020000000000001,0.6799999999999999,0.22,0.6153846153846154,0.05,2.4615384615384617,2.39375,2.2846153846153845,1.3145192307692306,1.2326923076923078,1.136423076923077,1.0576923076923077,2.64,0.49,4.279999999999999,0.87,4.2,0.9,4.45,0.9,4.02,0.94,4.35,0.93,4.44,0.96,3.35,0.88,1.1400000000000001,0.22,2.7800000000000002,0.74,1.7800000000000005,0.26,2.29,0.38,2.08,0.37,0.0029545454545454545,0.03772727272727273,0.07204545454545454,0.0984090909090909,0.09930232558139535,0.19767441860465115,0.10093023255813953,0.08348837209302325,0.08604651162790698,0.06604651162790698,0.06511627906976744,0.057441860465116276,0.89,0.83,0.9,88.78059335266563,7.7068195266272195
puf_12_r4loopr4,0,1,1,520,41.8,3.215384615384615,0.9020000000000001,0.6799999999999999,0.22,0.6153846153846154,0.05,2.4615384615384617,2.39375,2.2846153846153845,1.3145192307692306,1.2326923076923078,1.136423076923077,1.0576923076923077,2.64,0.49,4.279999999999999,0.87,4.2,0.9,4.45,0.9,4.02,0.94,4.35,0.93,4.44,0.96,3.35,0.88,1.1400000000000001,0.22,2.7800000000000002,0.74,1.7800000000000005,0.26,2.29,0.38,2.08,0.37,0.0029545454545454545,0.03772727272727273,0.07204545454545454,0.0984090909090909,0.09930232558139535,0.19767441860465115,0.10093023255813953,0.08348837209302325,0.08604651162790698,0.06604651162790698,0.06511627906976744,0.057441860465116276,0.88,0.83,0.89,88.4930671425385,7.936863905325444
puf_12_r4loopr4,0,1,2,520,41.8,3.215384615384615,0.9020000000000001,0.6799999999999999,0.22,0.6153846153846154,0.05,2.4615384615384617,2.39375,2.2846153846153845,1.3145192307692306,1.2326923076923078,1.136423076923077,1.0576923076923077,2.64,0.49,4.279999999999999,0.87,4.2,0.9,4.45,0.9,4.02,0.94,4.35,0.93,4.44,0.96,3.35,0.88,1.1400000000000001,0.22,2.7800000000000002,0.74,1.7800000000000005,0.26,2.29,0.38,2.08,0.37,0.0029545454545454545,0.03772727272727273,0.07204545454545454,0.0984090909090909,0.09930232558139535,0.19767441860465115,0.10093023255813953,0.08348837209302325,0.08604651162790698,0.06604651162790698,0.06511627906976744,0.057441860465116276,0.88,0.83,0.89,88.98423600267678,8.03050295857988
puf_12_r4loopr4,0,1,3,520,41.8,3.215384615384615,0.9020000000000001,0.6799999999999999,0.22,0.6153846153846154,0.05,2.4615384615384617,2.39375,2.2846153846153845,1.3145192307692306,1.2326923076923078,1.136423076923077,1.0576923076923077,2.64,0.49,4.279999999999999,0.87,4.2,0.9,4.45,0.9,4.02,0.94,4.35,0.93,4.44,0.96,3.35,0.88,1.1400000000000001,0.22,2.7800000000000002,0.74,1.7800000000000005,0.26,2.29,0.38,2.08,0.37,0.0029545454545454545,0.03772727272727273,0.07204545454545454,0.0984090909090909,0.09930232558139535,0.19767441860465115,0.10093023255813953,0.08348837209302325,0.08604651162790698,0.06604651162790698,0.06511627906976744,0.057441860465116276,0.88,0.83,0.89,88.61198527771582,8.054275147928996
puf_12_r4loopr4,0,1,4,520,41.8,3.215384615384615,0.9020000000000001,0.6799999999999999,0.22,0.6153846153846154,0.05,2.4615384615384617,2.39375,2.2846153846153845,1.3145192307692306,1.2326923076923078,1.136423076923077,1.0576923076923077,2.64,0.49,4.279999999999999,0.87,4.2,0.9,4.45,0.9,4.02,0.94,4.35,0.93,4.44,0.96,3.35,0.88,1.1400000000000001,0.22,2.7800000000000002,0.74,1.7800000000000005,0.26,2.29,0.38,2.08,0.37,0.0029545454545454545,0.03772727272727273,0.07204545454545454,0.0984090909090909,0.09930232558139535,0.19767441860465115,0.10093023255813953,0.08348837209302325,0.08604651162790698,0.06604651162790698,0.06511627906976744,0.057441860465116276,0.88,0.83,0.89,88.4998460852108,8.048639053254437
puf_12_r4loopr4,0,2,0,520,51.04,3.926153846153846,0.9909999999999999,0.8407692307692307,0.1,0.7692307692307693,0.07307692307692308,3.6923076923076925,2.3950384615384617,2.2846153846153845,1.3200192307692307,1.2403846153846154,1.1412115384615387,1.0653846153846154,4.5600000000000005,0.99,5.799999999999999,1.0,4.76,1.0,4.67,0.99,4.26,0.99,4.68,0.99,4.380000000000001,0.99,4.36,0.99,4.7,0.98,5.68,0.97,1.54,0.49,1.19,0.45,0.46,0.1,0.04022727272727273,0.22227272727272726,0.09409090909090909,0.10431818181818181,0.10511627906976743,0.2113953488372093,0.10883720930232557,0.11976744186046512,0.11906976744186047,0.051162790697674425,0.0,0.0,0.92,0.83,0.92,87.22721838054873,8.739393491124261
puf_12_r4loopr4,0,2,1,520,51.04,3.926153846153846,0.9909999999999999,0.8407692307692307,0.1,0.7692307692307693,0.07307692307692308,3.6923076923076925,2.3950384615384617,2.2846153846153845,1.3200192307692307,1.2403846153846154,1.1412115384615387,1.0653846153846154,4.5600000000000005,0.99,5.799999999999999,1.0,4.76,1.0,4.67,0.99,4.26,0.99,4.68,0.99,4.380000000000001,0.99,4.36,0.99,4.7,0.98,5.68,0.97,1.54,0.49,1.19,0.45,0.46,0.1,0.04022727272727273,0.22227272727272726,0.09409090909090909,0.10431818181818181,0.10511627906976743,0.2113953488372093,0.10883720930232557,0.11976744186046512,0.11906976744186047,0.051162790697674425,0.0,0.0,0.92,0.83,0.92,86.85693508811065,8.871109467455621
puf_12_r4loopr4,0,2,2,520,51.04,3.926153846153846,0.9909999999999999,0.8407692307692307,0.1,0.7692307692307693,0.07307692307692308,3.6923076923076925,2.3950384615384617,2.2846153846153845,1.3200192307692307,1.2403846153846154,1.1412115384615387,1.0653846153846154,4.5600000000000005,0.99,5.799999999999999,1.0,4.76,1.0,4.67,0.99,4.26,0.99,4.68,0.99,4.380000000000001,0.99,4.36,0.99,4.7,0.98,5.68,0.97,1.54,0.49,1.19,0.45,0.46,0.1,0.04022727272727273,0.22227272727272726,0.09409090909090909,0.10431818181818181,0.10511627906976743,0.2113953488372093,0.10883720930232557,0.11976744186046512,0.11906976744186047,0.051162790697674425,0.0,0.0,0.92,0.83,0.92,87.12167521748829,8.91224852071006
puf_12_r4loopr4,0,2,3,520,51.04,3.926153846153846,0.9909999999999999,0.8407692307692307,0.1,0.7692307692307693,0.07307692307692308,3.6923076923076925,2.3950384615384617,2.2846153846153845,1.3200192307692307,1.2403846153846154,1.1412115384615387,1.0653846153846154,4.5600000000000005,0.99,5.799999999999999,1.0,4.76,1.0,4.67,0.99,4.26,0.99,4.68,0.99,4.380000000000001,0.99,4.36,0.99,4.7,0.98,5.68,0.97,1.54,0.49,1.19,0.45,0.46,0.1,0.04022727272727273,0.22227272727272726,0.09409090909090909,0.10431818181818181,0.10511627906976743,0.2113953488372093,0.10883720930232557,0.11976744186046512,0.11906976744186047,0.051162790697674425,0.0,0.0,0.92,0.83,0.92,86.58545170644656,9.10508875739645
puf_12_r4loopr4,0,2,4,520,51.04,3.926153846153846,0.9909999999999999,0.8407692307692307,0.1,0.7692307692307693,0.07307692307692308,3.6923076923076925,2.3950384615384617,2.2846153846153845,1.3200192307692307,1.2403846153846154,1.1412115384615387,1.0653846153846154,4.5600000000000005,0.99,5.799999999999999,1.0,4.76,1.0,4.67,0.99,4.26,0.99,4.68,0.99,4.380000000000001,0.99,4.36,0.99,4.7,0.98,5.68,0.97,1.54,0.49,1.19,0.45,0.46,0.1,0.04022727272727273,0.22227272727272726,0.09409090909090909,0.10431818181818181,0.10511627906976743,0.2113953488372093,0.10883720930232557,0.11976744186046512,0.11906976744186047,0.051162790697674425,0.0,0.0,0.92,0.83,0.92,86.43741690832033,9.183017751479289
